"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Nombre","Sup_ini","Sup_fin","Sup_Rang"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",258,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",299,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",191,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",92,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",11,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",3,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",3,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",33,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",252,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",262,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",259,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",91,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",17,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",2,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",2,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",14,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",77,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",329,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",187,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",118,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",34,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",1,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",5,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",1,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",22,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",640,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",121,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",66,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",58,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",1,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",29,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",242,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",113,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",117,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",183,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",5,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",21,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",261,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",239,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",9,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",4,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",18,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",5,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",15,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",75,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",220,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",160,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",165,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",32,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","23","Sarrià",4,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",6,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",236,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",62,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",118,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",39,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",131,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",4,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",36,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",123,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",189,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",165,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",95,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",9,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",38,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",24,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",93,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",201,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",140,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",110,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",180,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",1,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",17,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",8,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",112,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",330,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",218,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",85,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",11,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",5,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",26,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",65,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",109,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",101,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",162,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",273,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",77,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",25,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",2,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",27,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",54,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",98,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",90,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",134,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",38,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",62,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",9,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",29,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",60,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",67,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",127,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",201,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",60,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",33,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",8,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",19,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",84,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",72,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",68,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",187,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",93,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",49,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",4,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",20,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",32,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",138,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",175,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",144,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",43,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",2,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",4,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",25,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",57,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",86,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",99,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",225,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",97,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",52,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",5,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",18,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",24,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",57,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",148,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",180,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",39,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","24","les Tres Torres",65,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",33,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",75,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",79,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",75,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",113,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",270,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",63,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",56,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",41,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",123,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",232,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",184,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",205,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",180,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",46,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",57,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",33,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",77,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",200,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",161,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",180,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",83,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",32,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",36,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",14,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",56,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",229,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",118,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",108,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",61,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",19,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",14,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",7,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",17,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",24,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",7,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",54,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",374,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",8,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",2,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",3,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",18,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",65,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",153,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",169,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",271,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",22,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",12,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",15,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",94,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",186,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",151,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",156,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",64,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",25,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",7,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",34,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",243,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",185,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",116,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",136,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",41,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",2,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",2,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",1,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",18,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",91,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",183,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",207,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",95,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",13,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",14,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",38,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",233,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",266,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",106,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",92,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",84,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",12,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",2,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",48,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",204,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",232,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",206,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",64,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",60,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",10,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",13,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",14,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",166,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",208,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",164,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",48,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",99,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",15,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",179,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",322,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",244,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",48,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",16,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",1,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",5,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",9,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",116,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",197,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",156,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",163,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",43,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",2,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",3,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",64,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",90,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",127,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",153,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",186,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",46,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",15,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",2,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",14,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",22,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",90,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",56,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",185,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",42,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",25,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",7,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",25,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",64,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",122,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",128,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",161,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",5,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",5,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",34,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",75,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",70,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",155,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",61,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",183,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",16,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",4,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",5,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",74,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",108,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",111,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",111,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",184,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",49,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",99,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",12,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",113,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",260,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",253,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",147,121,150,"121-150"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",58,151,210,"151-210"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",4,211,250,"211-250"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",13,250,500,"250-500"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",8,0,30,"0-30"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",26,31,60,"31-60"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",83,61,90,"61-90"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",215,91,120,"91-120"
"2020","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",112,121,150,"121-150"
